id,doc_prod_num_id,num_sku,num_asin,num_product_amazon_id,num_fnsku,name_fg_color_id,name_fg_size_id,Product#,val_freight,val_duty,val_dest,val_storage,,,행 레이블,val_freight,val_duty,val_dest,val_storage,,행 레이블,Product Number,"오더
70,5,NF2004_#BE3,B098T337SW,1.94E+11,B098T337SW,35,11,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,5,NF2004_#BE4,B098T2NHPG,1.94E+11,B098T2NHPG,35,13,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,5,NF2004_#BK1,B08VHPW1FY,1.94E+11,X002SL5NOD,1,10,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,5,NF2004_#BK2,B08VHNDPHM,1.94E+11,X002SL5JQP,1,12,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,5,NF2004_#BK3,B08VHR5BSR,1.94E+11,X002SL5NO3,1,11,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,5,NF2004_#BK4,B08VHQCM8Y,1.94E+11,X002SKYEFN,1,13,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,5,NF2004_#EP1,B08VHP475S,1.94E+11,X002SL5Y2T,12,10,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,5,NF2004_#EP2,B08VHPKVBK,1.94E+11,X002SKYEQ7,12,12,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,5,NF2004_#EP3,B08VHPJG4P,1.94E+11,X002SKYEG7,12,11,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,5,NF2004_#EP4,B08VHQSZ73,1.94E+11,X002SKYEPX,12,13,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,5,NF2004_#GN1,B098T3JRF8,1.94E+11,B098T3JRF8,40,10,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,5,NF2004_#GN2,B098T35KC1,1.94E+11,B098T35KC1,40,12,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,5,NF2004_#GN3,B098T4C158,1.94E+11,B098T4C158,40,11,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,5,NF2004_#GN4,B098T4LKV5,1.94E+11,B098T4LKV5,40,13,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,5,NF2004_#PE1,B08VHPP2P9,1.94E+11,X002SL7GVB,11,10,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,5,NF2004_#PE2,B08VHPZ626,1.94E+11,X002SL5Y33,11,12,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,5,NF2004_#PE3,B08VHQ97TD,1.94E+11,X002SKYEQH,11,11,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,5,NF2004_#PE4,B08VHQ7HB1,1.94E+11,X002SL5NON,11,13,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,5,NF2004_#SB1,B098T2N7YB,1.94E+11,B098T2N7YB,20,10,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,5,NF2004_#SB2,B098T3HHZK,1.94E+11,B098T3HHZK,20,12,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,5,NF2004_#SB3,B098T2TQ37,1.94E+11,B098T2TQ37,20,11,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,5,NF2004_#SB4,B098T42KBX,1.94E+11,B098T42KBX,20,13,NF2004,2.1217,0.8425,0.2418,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,7,NF2005_#BK1,B08ZMVPNNF,1.94E+11,X002UD2O9V,1,10,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,7,NF2005_#BK2,B08ZMT859T,1.94E+11,X002UD2LXF,1,12,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,7,NF2005_#BK3,B08ZMT1R8W,1.94E+11,X002UD2LWV,1,11,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,7,NF2005_#BK4,B08ZMT185L,1.94E+11,X002UD5C2H,1,13,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,7,NF2005_#CO1,B08ZMV6QMG,1.94E+11,X002UD0JOX,19,10,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,7,NF2005_#CO2,B08ZMTLK44,1.94E+11,X002UD5C3B,19,12,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,7,NF2005_#CO3,B08ZMSVYGQ,1.94E+11,X002UD2O9B,19,11,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,7,NF2005_#CO4,B08ZMV2S98,1.94E+11,X002UD0JP7,19,13,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,7,NF2005_#WT1,B08ZMSQNMW,1.94E+11,X002UD2O8R,14,10,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,7,NF2005_#WT2,B08ZMTRKFB,1.94E+11,X002UD0JON,14,12,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,7,NF2005_#WT3,B08ZMWD7T3,1.94E+11,X002UD2LX5,14,11,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,7,NF2005_#WT4,B08ZMTBX4S,1.94E+11,X002UD5C2R,14,13,NF2005,2.7537,1.7978,0.3206,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,8,NF2006_#AG1,B08YJ97XLZ,1.94E+11,X002TWD43D,13,10,NF2006,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,8,NF2006_#AG2,B08YJ6ZH9C,1.94E+11,X002TWFR8N,13,12,NF2006,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,8,NF2006_#AG3,B08YJPG5NN,1.94E+11,X002TWFR8X,13,11,NF2006,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,8,NF2006_#AG4,B08YJVD2YN,1.94E+11,X002TW6AXJ,13,13,NF2006,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,8,NF2006_#BK1,B08YJ1TH5W,1.94E+11,X002TWD2A3,1,10,NF2006,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,8,NF2006_#BK2,B08YJ3Q7BR,1.94E+11,X002TW6AXT,1,12,NF2006,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,8,NF2006_#BK3,B08YJHSLFW,1.94E+11,X002TWD43N,1,11,NF2006,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,8,NF2006_#BK4,B08YJFMZ8M,1.94E+11,X002TWD29T,1,13,NF2006,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,9,NF2007_#BD1,B08YJ3V9PH,1.94E+11,X002TW84MJ,15,10,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,9,NF2007_#BD2,B08YJC6VRF,1.94E+11,X002TWFSLT,15,12,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,9,NF2007_#BD3,B08YJR6586,1.94E+11,X002TWD5OB,15,11,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,9,NF2007_#BD4,B08YK62VGV,1.94E+11,X002TWFBOX,15,13,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,9,NF2007_#BD5,B09BZKT34J,1.94E+11,B09BZKT34J,15,14,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,9,NF2007_#BK1,B08YJKMV72,1.94E+11,X002TWFSMN,1,10,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,9,NF2007_#BK2,B08YJKTQHC,1.94E+11,X002TWD5P5,1,12,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,9,NF2007_#BK3,B08YJRTD1R,1.94E+11,X002TW84N3,1,11,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,9,NF2007_#BK4,B08YJF9P73,1.94E+11,X002TWFBPH,1,13,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,9,NF2007_#BK5,B09BZH8KQV,1.94E+11,B09BZH8KQV,1,14,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,9,NF2007_#BL1,B09BQ32SJF,1.94E+11,B09BQ32SJF,46,10,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,9,NF2007_#BL2,B09BQ83N38,1.94E+11,B09BQ83N38,46,12,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,9,NF2007_#BL3,B09BQ5ZHSZ,1.94E+11,B09BQ5ZHSZ,46,11,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,9,NF2007_#BL4,B09BPZH6RW,1.94E+11,B09BPZH6RW,46,13,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,9,NF2007_#BL5,B09BZHML6G,1.94E+11,B09BZHML6G,46,14,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,9,NF2007_#NV1,B09BPYXLG4,1.94E+11,B09BPYXLG4,4,10,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,9,NF2007_#NV2,B09BQHYDCQ,1.94E+11,B09BQHYDCQ,4,12,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,9,NF2007_#NV3,B09BPS9WC7,1.94E+11,B09BPS9WC7,4,11,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,9,NF2007_#NV4,B09BQ7C7RY,1.94E+11,B09BQ7C7RY,4,13,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,9,NF2007_#NV5,B09BZJV1K4,1.94E+11,B09BZJV1K4,4,14,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,9,NF2007_#PK1,B09BQ56QWS,1.94E+11,B09BQ56QWS,47,10,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,9,NF2007_#PK2,B09BQHYPNQ,1.94E+11,B09BQHYPNQ,47,12,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,9,NF2007_#PK3,B09BQFLY89,1.94E+11,B09BQFLY89,47,11,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,9,NF2007_#PK4,B09BPVRZ6F,1.94E+11,B09BPVRZ6F,47,13,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,9,NF2007_#PK5,B09BZJSLR2,1.94E+11,B09BZJSLR2,47,14,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,9,NF2007_#WT1,B08YK756MZ,1.94E+11,X002TWD5NH,14,10,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,9,NF2007_#WT2,B08YJZ3ZZT,1.94E+11,X002TWFSL9,14,12,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,9,NF2007_#WT3,B08YJR6J6N,1.94E+11,X002TWFBOD,14,11,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,9,NF2007_#WT4,B08YJZGN4Y,1.94E+11,X002TW84LZ,14,13,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,9,NF2007_#WT5,B09BZKJBYM,1.94E+11,B09BZKJBYM,14,14,NF2007,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,11,NF2008_#BF1,B093Q7BZXN,1.94E+11,X002W1KHEZ,31,10,NF2008,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,11,NF2008_#BF2,B093Q7ZBQN,1.94E+11,X002W1DMWT,31,12,NF2008,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,11,NF2008_#BF3,B093QBC1SF,1.94E+11,X002W1KHEP,31,11,NF2008,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,11,NF2008_#BF4,B093Q7FNCJ,1.94E+11,X002W1DMWJ,31,13,NF2008,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,11,NF2008_#RF1,B093Q7Z76L,1.94E+11,X002W1KCXB,30,10,NF2008,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,11,NF2008_#RF2,B093Q8N3D5,1.94E+11,X002W1DM9H,30,12,NF2008,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,11,NF2008_#RF3,B093Q8TFKG,1.94E+11,X002W1KCX1,30,11,NF2008,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,11,NF2008_#RF4,B093Q8117V,1.94E+11,X002W1DM97,30,13,NF2008,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,12,NF2009_#RF1,B09435GJ3Y,1.94E+11,X002WCGQAX,30,10,NF2009,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,12,NF2009_#RF2,B0943DGH4F,1.94E+11,X002WCGQAN,30,12,NF2009,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,12,NF2009_#RF3,B0942Z41WK,1.94E+11,X002WCXD6D,30,11,NF2009,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,12,NF2009_#RF4,B094317MKM,1.94E+11,X002WCX601,30,13,NF2009,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,12,NF2009_#TD1,B09436N777,1.94E+11,X002WCOEHF,32,10,NF2009,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,12,NF2009_#TD2,B09436G8KM,1.94E+11,X002WCXD63,32,12,NF2009,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,12,NF2009_#TD3,B094375JF6,1.94E+11,X002WCX5ZR,32,11,NF2009,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,12,NF2009_#TD4,B0942Z9D9L,1.94E+11,X002WCOEH5,32,13,NF2009,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,13,NF2010_#AG1,B08YNFNK9R,1.94E+11,X002TY23Z1,13,10,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,13,NF2010_#AG2,B08YN2TTGG,1.94E+11,X002TXTWN3,13,12,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,13,NF2010_#AG3,B08YN5N675,1.94E+11,X002TY23YR,13,11,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,13,NF2010_#AG4,B08YNQNLFH,1.94E+11,X002TY23YH,13,13,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,13,NF2010_#BG1,B08YN45S75,1.94E+11,X002TXMVHH,16,10,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,13,NF2010_#BG2,B08YN9DLWT,1.94E+11,X002TXZL47,16,12,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,13,NF2010_#BG3,B08YN2D9MC,1.94E+11,X002TXMVH7,16,11,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,13,NF2010_#BG4,B08YN21KK9,1.94E+11,X002TXZL3X,16,13,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,13,NF2010_#BK1,B08YN92X7J,1.94E+11,X002TXZL51,1,10,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,13,NF2010_#BK2,B08YNCZRP9,1.94E+11,X002TXMVHR,1,12,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,13,NF2010_#BK3,B08YNJGCW8,1.94E+11,X002TXTWND,1,11,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,13,NF2010_#BK4,B08YMTW866,1.94E+11,X002TXZL4H,1,13,NF2010,2.0225,0.9513,0.4839,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,14,NF2011_#BD1,B091YJGY32,1.94E+11,X002V1DY6J,15,10,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,14,NF2011_#BD2,B091YG8FSF,1.94E+11,X002V13LDP,15,12,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,14,NF2011_#BD3,B091Y9SMWS,1.94E+11,X002V1DUSB,15,11,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,14,NF2011_#BD4,B091YKRLSN,1.94E+11,X002V18ZHH,15,13,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,14,NF2011_#LY1,B091XX93KB,1.94E+11,X002V18ZGX,25,10,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,14,NF2011_#LY2,B091Y9721V,1.94E+11,X002V13LDF,25,12,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,14,NF2011_#LY3,B091XYGB6C,1.94E+11,X002V1DY69,25,11,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,14,NF2011_#LY4,B091XWN9J8,1.94E+11,X002V1DUS1,25,13,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,14,NF2011_#OG1,B091Y24271,1.94E+11,X002V18ZGN,24,10,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,14,NF2011_#OG2,B091YQCQSK,1.94E+11,X002V13LD5,24,12,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,14,NF2011_#OG3,B091YCV54D,1.94E+11,X002V1DY5Z,24,11,NF2011,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
